Peak Table,,,,,,,,,,,
Software Package: SoftGenetics GeneMarker 1.95,,,,,,,,,,,
Date/Time: 2/1/2018 3:17:46 PM,,,,,,,,,,,
,,,,,,,,,,,
Project: E:\Microsat files\F02\F02 Topminnow.SGF,,,,,,,,,,,
Panel: F02,,,,,,,,,,,
Size: GS500,,,,,,,,,,,
Analysis Type: Fragment (Animal),,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 1: A01_FSMC21_546236.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
A01_FSMC21_546236.fsa,Green,160.2,9983,64055,160,160,0.1,Pass,500,,
A01_FSMC21_546236.fsa,Green,172.8,5575,35110,173,173,0,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 2: A02_FSMC29_546244.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
A02_FSMC29_546244.fsa,Green,160.2,20674,146722,160,160,0.1,Pass,500,[<SAT (Repaired)><Confirmed>],SR
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 3: A03_SLRN7_546252.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
A03_SLRN7_546252.fsa,Green,162.1,21917,159523,162,162,0.1,Pass,500,[<SAT (Repaired)><Confirmed>],SR
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 4: A04_SLRN15_546260.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
A04_SLRN15_546260.fsa,Green,153.6,16472,122128,154,154,0,Pass,500,[<SAT (Repaired)><Confirmed>],SR
A04_SLRN15_546260.fsa,Green,162.1,13083,85566,162,162,0.1,Pass,500,,
,,,,,,,,,,,
,,,,,,,,,,,
Sample: 5: A05_DCRN5_546268.fsa,,,,,,,,,,,
,,,,,,,,,,,
Sample,Dye,Size,Height,Area,Marker,Allele,Difference,Quality,Score,Comments,Quality Reasons
